Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2023-12-08 11:03:09.226 -0500,"Success",0:00:09,0,0,0,"20231208_110309.226/LogFile.txt","","",1
